"1762401716425896272,""Wed Feb 28 08:16:29 +0000 2024"",""0"",""@mimih6mei Keberhasilan Prabowo Gibran dalam menarik dukungan dari berbagai lapisan masyarakat termasuk yang tidak menerima bansos menunjukkan kompleksitas dinamika politik yang melibatkan faktor-faktor multifaset"",""1762753625892495710"","""",""mimih6mei"",""in"",""Bogor Utara, Indonesia"",""0"",""0"",""0"",""https://x.com/JoshuaJackson__/status/1762753625892495710"",""770348594"",""JoshuaJackson__""";;;;
"1762753624802041929,""Wed Feb 28 08:16:29 +0000 2024"",""0"",""Gelar jenderal utk @prabowo. Seorang @jokowi tak hanya injak2 reformasi tapi jg lecehkan TNI sendiri sbg institusi. Kerja para perwira tinggi yg jadi anggota Dewan Kehormatan Perwira TNI di 1998 seperti @SBYudhoyono dianggap ga pernah ada. @Puspen_TNI https://t.co/NNo73Kh9dM"",""1762753624802041929"",""https://pbs.twimg.com/ext_tw_video_thumb/1762753373688999936/pu/img/Tb4Xslyg0TCUup-C.jpg"","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://x.com/cak_daus/status/1762753624802041929"",""53009638"",""cak_daus""";;;;
"1762753615742349622,""Wed Feb 28 08:16:27 +0000 2024"",""0"",""Diberhentikan BODY LOTION Prabowo-Gibran DPRgakBERHAK PilihinPRESIDEN kitaygmilih bukandipilihkan Best Skill Rahajeng karina https://t.co/28qxxtUxhg"",""1762753615742349622"",""https://pbs.twimg.com/media/GHaPEegaIAA630j.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/hoebakh14067/status/1762753615742349622"",""1748275257918779392"",""hoebakh14067""";;;;
"1762751675595694352,""Wed Feb 28 08:16:24 +0000 2024"",""1"",""@ajengcute16__ Anies menjadi pemimpin bagi rakyat. Bukan menjadi penghianat rakyat seperti AHY dan Prabowo"",""1762753606745550895"","""",""ajengcute16__"",""in"","""",""0"",""0"",""0"",""https://x.com/HutahaeanAzhar/status/1762753606745550895"",""1329967065067765760"",""HutahaeanAzhar""";;;;
"1762753536771920160,""Wed Feb 28 08:16:08 +0000 2024"",""0"",""Selamat dab @prabowo"",""1762753536771920160"","""","""",""in"",""Klaten Famiglia"",""0"",""0"",""0"",""https://x.com/kelikramdan1/status/1762753536771920160"",""1269721005452230656"",""kelikramdan1""";;;;
"1762686800748019824,""Wed Feb 28 08:12:12 +0000 2024"",""3"",""@BosPurwa Kasian pak prabowo dimanfaatkan untuk melanjutkan 3 periode."",""1762752547209494834"","""",""BosPurwa"",""in"","""",""0"",""0"",""0"",""https://x.com/dandelion324038/status/1762752547209494834"",""1731274288685355008"",""dandelion324038""";;;;
"1762752508269855147,""Wed Feb 28 08:12:02 +0000 2024"",""52"",""Jokowi janjinya itu mencari Widji Thukul biar jelas bukan janji ngasih pangkat kehormatan ke Prabowo. Kekuasaan membuat lupa tapi Bangsa ini tidak boleh lupa Sejarah Kelam 98! https://t.co/UaZcGns1ma"",""1762752508269855147"",""https://pbs.twimg.com/ext_tw_video_thumb/1762752428263473152/pu/img/VnXVZ1WB7vfFXmov.jpg"","""",""in"",""Indonesia"",""0"",""1"",""19"",""https://x.com/iina_surbakti/status/1762752508269855147"",""992673313141899264"",""iina_surbakti""";;;;
"1762747183009247495,""Wed Feb 28 08:12:00 +0000 2024"",""0"",""@Catatan_ali7 @prabowo Jones satu ini dari kemaren Ngamuk mulu kerjaannya "",""1762752496093794571"","""",""Catatan_ali7"",""in"",""EGGHEAD 🏴‍☠️"",""0"",""0"",""0"",""https://x.com/iampriyansmith/status/1762752496093794571"",""746249249399013376"",""iampriyansmith""";;;;
"1762752478192488696,""Wed Feb 28 08:11:55 +0000 2024"",""0"",""Keren kalk @Jokowi yg berhasil mempecundangi SBY @SBYudhoyono Agum Gumelar @wiranto1947 &amp";" jendral lain yg peclat @prabowo Tak lama lagi mungkin jadi bintang lima yg mensejajarkan diri dengan Jendral Soedirman Jendral AH Nasution Jendral Soeharto Hancur bleeh"",""1762752478192488696"","""","""",""in"",""disini boleh disana juga gpp"",""0"",""0"",""0"",""https://x.com/PamanJ_Jenggot/status/1762752478192488696"",""1204207022322769920"",""PamanJ_Jenggot""";;;
"1762648619155636407,""Wed Feb 28 08:11:54 +0000 2024"",""0"",""@Leny_Brilyan @ShelteringSky99 @alexameera_1418 @okkymadasari Ka mending baca buku yg ditulis habibi pada tahun 2006 itu ada di halaman 111.beliau menjelaskan bahwa dlm percakapan tersebut kpd Prabowo bahwa beliau tidak dipecat tetapi jabatan beliau di ganti"",""1762752473486516583"","""",""Leny_Brilyan"",""in"",""DKI Jakarta, Indonesia"",""0"",""1"",""0"",""https://x.com/laladhira/status/1762752473486516583"",""219942092"",""laladhira""";;;;
"1762370978003493110,""Wed Feb 28 08:11:51 +0000 2024"",""0"",""@gen_gibran Prabowo gibran pemimpin hebat"",""1762752458294772055"","""",""gen_gibran"",""in"","""",""0"",""0"",""0"",""https://x.com/alzdiaryy/status/1762752458294772055"",""1702365448845795331"",""alzdiaryy""";;;;
"1762668437422363132,""Wed Feb 28 08:11:48 +0000 2024"",""0"",""@eradotid Skrng kalo mau komen tkt dibawa2 pendukung paslon berapa padahal ky sedih aja woyyy pakabar tni2 yang hidup di plosok bahkan rumah dinas aja kurang layak beneran bertaruh nyawa buat negara. Padahal buat meredam masa lalu pak prabowo uda aja gt pak jkw kenapa sih heu."",""1762752446403928272"","""",""eradotid"",""in"",""Bandung"",""0"",""0"",""0"",""https://x.com/devimelyani/status/1762752446403928272"",""73316276"",""devimelyani""";;;;
"1762718958631911554,""Wed Feb 28 08:11:43 +0000 2024"",""0"",""@ZulkifliLubis69 @prabowo @jokowi Maaf nanya ni apakah itu atas arahan dari BPIP?"",""1762752424765518034"","""",""ZulkifliLubis69"",""in"","""",""0"",""0"",""0"",""https://x.com/BuanaJannah/status/1762752424765518034"",""1619307065998200835"",""BuanaJannah""";;;;
"1762281010258202700,""Wed Feb 28 08:11:41 +0000 2024"",""0"",""@RArdiyant @FDonghun Udah lah mending mikirin setelah ini anis mau jd apa.. Sekali jd oposisi dan d dukung dn didanai pak prabowo.. Coba abis ini kalo mau oposisi .. Akan jd apa.."",""1762752419111612553"","""",""RArdiyant"",""in"","""",""0"",""0"",""0"",""https://x.com/papaw_queen/status/1762752419111612553"",""1754932221922717696"",""papaw_queen""";;;;
"1762483294493704507,""Wed Feb 28 08:11:40 +0000 2024"",""0"",""@eDzulfikar @RezhaChaniago @prabowo @zarryhendrik Capek bang idup d negara wakanda mah orang pintar ilmu kagak d waro"",""1762752414933987408"","""",""eDzulfikar"",""in"","""",""0"",""0"",""0"",""https://x.com/BOGALAKON1980/status/1762752414933987408"",""1695342872793636865"",""BOGALAKON1980""";;;;
"1762730976315371845,""Wed Feb 28 08:11:29 +0000 2024"",""0"",""@darkaesthetic99 Penghormatan atas dedikasi Pak Prabowo"",""1762752367592903103"","""",""darkaesthetic99"",""in"",""Kutub Utara"",""0"",""0"",""0"",""https://x.com/regmlar/status/1762752367592903103"",""15384446"",""regmlar""";;;;
"1762747610572767655,""Wed Feb 28 08:11:28 +0000 2024"",""0"",""@crynptr25 kamu pikir aku tidak serius membela pak prabowo?!"",""1762752361825804407"","""",""crynptr25"",""in"",""Lombok"",""0"",""1"",""0"",""https://x.com/dayatpiliang/status/1762752361825804407"",""598073319"",""dayatpiliang""";;;;
"1762684920457994546,""Wed Feb 28 08:11:26 +0000 2024"",""2"",""@AirinDatangLagi Yg bikin sakit hati bukan Krn Prabowo menang tp tau ternyata jkw ga sebaik yg kukira...nyesel bgt berasa bego dlu dukung dia.."",""1762752356603810164"","""",""AirinDatangLagi"",""in"","""",""0"",""1"",""0"",""https://x.com/Weee63180150/status/1762752356603810164"",""1385125025737449473"",""Weee63180150""";;;;
"1762741790514536722,""Wed Feb 28 08:11:21 +0000 2024"",""1"",""@Delynn_JKT48 aku ramal nanti di dinding depan kelasmu bakal ada pak prabowo sama uzumaki gibran"",""1762752332809540062"","""",""Delynn_JKT48"",""in"","""",""0"",""0"",""0"",""https://x.com/bayuhehe__/status/1762752332809540062"",""1501369927734730757"",""bayuhehe__""";;;;
"1762674499114410311,""Wed Feb 28 08:11:20 +0000 2024"",""0"",""@Metro_TV @jokowi @prabowo Sekalian bintang 5"",""1762752330301325484"","""",""Metro_TV"",""in"","""",""0"",""0"",""0"",""https://x.com/MochammadA96497/status/1762752330301325484"",""1707416955899244544"",""MochammadA96497""";;;;
"1762752314035876068,""Wed Feb 28 08:11:16 +0000 2024"",""1"",""kenapa ya tiap ada orang yang bilang kalo kinerja PKS buruk di suatu kota langsung dikira pendukung Jokowi atau nggak Prabowo atau nggak Gibran? simpatisan PKS emang sempit ya pemikirannya? "",""1762752314035876068"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/leejuyqeon/status/1762752314035876068"",""1472435692345049093"",""leejuyqeon""";;;;
"1762401716425896272,""Wed Feb 28 08:11:02 +0000 2024"",""0"",""@mimih6mei Keputusan pemilih yang tidak menerima bansos namun tetap memilih Prabowo Gibran menekankan bahwa faktor ekonomi tidak selalu menjadi penentu utama dalam proses pemilihan"",""1762752255043027253"","""",""mimih6mei"",""in"","""",""0"",""0"",""0"",""https://x.com/nadiyayaha/status/1762752255043027253"",""734566184"",""nadiyayaha""";;;;
"1762733821517332562,""Wed Feb 28 08:10:59 +0000 2024"",""0"",""@Alghifariikh @prabowo boong itu dikutuk jadi buto ijo"",""1762752239985463784"","""",""skillisdeadd"",""in"",""haechan"",""0"",""1"",""0"",""https://x.com/iruenic/status/1762752239985463784"",""1618988020555972609"",""iruenic""";;;;
"1762370978003493110,""Wed Feb 28 08:09:03 +0000 2024"",""0"",""@gen_gibran Dari partai lain juga tetap pilih Prabowo Gibran karena memang sebagus itu dong program Prabowo Gibran"",""1762751755241259494"","""",""gen_gibran"",""in"","""",""0"",""0"",""0"",""https://x.com/habisinikita/status/1762751755241259494"",""1720152913585352704"",""habisinikita""";;;;
"1762733958796894287,""Wed Feb 28 08:08:57 +0000 2024"",""0"",""@Miduk17 Anda bermain dengan pikiran anda sendiri lalu memaksa orang ikutin analisis dan pemikirannmu. Dari kata mata orang lain Prabowo tidak terbukti salah dan dalang penculikan maka sah2 saja dia diberi bintang empat."",""1762751729165271156"","""",""JhonSitorus_18"",""in"","""",""0"",""0"",""0"",""https://x.com/DTrivenita55203/status/1762751729165271156"",""1677922752915968000"",""DTrivenita55203""";;;;
"1762673792328122523,""Wed Feb 28 08:08:54 +0000 2024"",""0"",""@hariqosatria @prabowo @jokowi Mungkin kl waktu bisa diputar pak prabowo dijaman mudanya anis dan ganjar pasti di tampar atau di bogem bravo TNI"",""1762751719229063242"","""",""hariqosatria"",""in"",""Tuban, Indonesia"",""0"",""0"",""0"",""https://x.com/Gotro050300/status/1762751719229063242"",""1401627139091308549"",""Gotro050300""";;;;
"1762742736195862675,""Wed Feb 28 08:08:49 +0000 2024"",""0"",""@rakaipikachu @abiventure Asing takut kalo Indo jd Macan Asia go makanya Prabowo dijegal pas 98. Di tiktok udh rame kok yg bahas."",""1762751696990773278"","""",""rakaipikachu"",""in"","""",""0"",""1"",""0"",""https://x.com/afi_amat10/status/1762751696990773278"",""1489277416610865152"",""afi_amat10""";;;;
"1762751675595694352,""Wed Feb 28 08:08:44 +0000 2024"",""219"",""Kalo Anies jadi apa? Pengamat Yakin AHY Kembali Jadi Menteri Saat Prabowo Presiden https://t.co/itaY96WH0i"",""1762751675595694352"","""","""",""in"",""Dihati mu 💙"",""25"",""437"",""23"",""https://x.com/ajengcute16__/status/1762751675595694352"",""1258626853541052421"",""ajengcute16__""";;;;
"1762751673326547369,""Wed Feb 28 08:08:43 +0000 2024"",""0"",""Prabowo udah tinggal rujuk aja itu. Lengkap udah."",""1762751673326547369"","""","""",""in"",""Bogor, Jawa Barat"",""0"",""1"",""0"",""https://x.com/MuhammadAndi_12/status/1762751673326547369"",""2182017451"",""MuhammadAndi_12""";;;;
"1762714850185363806,""Wed Feb 28 08:08:41 +0000 2024"",""0"",""@Dennysiregar7 @wiranto1947 Mungkin pak Wiranto lagi sembunyi takut kpd Prabowo kaliiii."",""1762751663331512386"","""",""Dennysiregar7"",""in"","""",""0"",""0"",""0"",""https://x.com/PalsaKumande/status/1762751663331512386"",""1753368624633610240"",""PalsaKumande""";;;;
"1762718167569502590,""Wed Feb 28 08:08:39 +0000 2024"",""1"",""@mihrabku Dulu 2019 Muji 2 pak Prabowo "",""1762751655236567362"","""",""mihrabku"",""in"","""",""0"",""1"",""0"",""https://x.com/Sekunyma/status/1762751655236567362"",""1098486220764528640"",""Sekunyma""";;;;
"1762750144309772589,""Wed Feb 28 08:08:33 +0000 2024"",""2"",""@hady_m1980 Dia itu Caranya bgt Sekedar bilang saja Yg menangkan prabowo saya Bukan jokowi PSI saja kalah Saya juga ingin tahu Apa jokowi juga Pakai cara anies Biar rakyat Jd sedeng"",""1762751628082573644"","""",""hady_m1980"",""in"","""",""0"",""0"",""0"",""https://x.com/DayangIndah4/status/1762751628082573644"",""1376172927679221766"",""DayangIndah4""";;;;
"1762751593408237733,""Wed Feb 28 08:08:24 +0000 2024"",""1"",""Rekapitulasi Perhitungan Suara Pemilu Tingkat Kota Parepare Prabowo-Gibran Ungguli Anies-Muhamin dan Ganjar-Mahfud https://t.co/hLReWr7Vct"",""1762751593408237733"","""","""",""in"",""Sulawesi Selatan, Indonesia"",""0"",""0"",""0"",""https://x.com/berita_sulsel19/status/1762751593408237733"",""1603956551139569664"",""berita_sulsel19""";;;;
"1762702906984448116,""Wed Feb 28 08:08:24 +0000 2024"",""0"",""@SlavikSunda @memefess Prabowo banget"",""1762751592816865773"","""",""SlavikSunda"",""in"","""",""0"",""1"",""0"",""https://x.com/Anonnym77843904/status/1762751592816865773"",""1289796406945832960"",""Anonnym77843904""";;;;
"1762370978003493110,""Wed Feb 28 08:08:20 +0000 2024"",""0"",""@gen_gibran Kemenangan Prabowo-Gibran yang terdapat selisih yang signifikan dapat diartikan sebagai hasil dari strategi kampanye yang efektif dan pemahaman mendalam terhadap keinginan pemilih"",""1762751573653123228"","""",""gen_gibran"",""in"","""",""0"",""0"",""0"",""https://x.com/jeaninadiscaya/status/1762751573653123228"",""1049673366"",""jeaninadiscaya""";;;;
"1762751573435015456,""Wed Feb 28 08:08:20 +0000 2024"",""0"",""Jokowi: Kenaikan Pangkat Prabowo Bukan Transaksi Politik https://t.co/GM5vVgudYb"",""1762751573435015456"","""","""",""in"",""Indonesia"",""0"",""3"",""0"",""https://x.com/rmol_id/status/1762751573435015456"",""990237626"",""rmol_id""";;;;
"1762360680559317275,""Wed Feb 28 08:08:17 +0000 2024"",""0"",""@mimih6mei di daerah aku yg unggul jg Prabowo Gibran kok"",""1762751563058290723"","""",""mimih6mei"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/AzuaraIrving/status/1762751563058290723"",""2760313556"",""AzuaraIrving""";;;;
"1762507774267949198,""Wed Feb 28 08:08:11 +0000 2024"",""0"",""@H4T14K4LN4L42 @jokowi @prabowo hoax ‼️ kantor Bawaslu Palangkaraya tidak bertingkat sebesar itu . https://t.co/FF8ixVdkh9"",""1762751539146555799"","""",""H4T14K4LN4L42"",""in"",""FlatEarth"",""0"",""0"",""0"",""https://x.com/zidanpragata/status/1762751539146555799"",""346790871"",""zidanpragata""";;;;
"1762751526215532911,""Wed Feb 28 08:08:08 +0000 2024"",""1"",""BREAKING NEWS Dalam Rapat Pimpinan (Rapim) TNI-Polri Markas Besar (Mabes) TNI Cilangkap Jakarta hari ini Jokowi mengangkat Prabowo jadi Jenderal TNI atas kontribusinya pada TNI dan Indonesia. Sebelumnya Prabowo sudah diberhentikan secara terhormat pada 1998. https://t.co/qZORzsbdX0"",""1762751526215532911"",""https://pbs.twimg.com/media/GHaNK5DWcAA0hff.jpg"","""",""in"","""",""0"",""0"",""1"",""https://x.com/Vaibhav80003948/status/1762751526215532911"",""1752633164886130688"",""Vaibhav80003948""";;;;
"1762751522830680395,""Wed Feb 28 08:08:08 +0000 2024"",""0"",""SBY Titip Pesan ke Prabowo Jaga Perdamaian di Aceh: Prosesnya Panjang Alami Pasang dan Surut - Kompas TV https://t.co/yAPkkNb1sz #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan"",""1762751522830680395"","""","""",""in"","""",""0"",""0"",""6"",""https://x.com/AzzrielAzaryahu/status/1762751522830680395"",""797615281455525888"",""AzzrielAzaryahu""";;;;
"1762675968970469402,""Wed Feb 28 08:08:03 +0000 2024"",""0"",""@islah_bahrawi Bukan hanya bintang 4 Prabowo akan jadi Panglima Tertinggi setelah resmi sbg Presiden RI. Legowo."",""1762751504027685091"","""",""islah_bahrawi"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/makmur_sodiq/status/1762751504027685091"",""3537719533"",""makmur_sodiq""";;;;
"1762401716425896272,""Wed Feb 28 08:07:56 +0000 2024"",""0"",""@mimih6mei aku dan keluarga gadapet bansos kok tp dr awal dukung Prabowo Gibran"",""1762751472536883675"","""",""mimih6mei"",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/AzuaraIrving/status/1762751472536883675"",""2760313556"",""AzuaraIrving""";;;;
"1762751467386277977,""Wed Feb 28 08:07:54 +0000 2024"",""3"",""Berikan Kenaikan Pangkat Kehormatan kepada Prabowo Jadi Jenderal Bintang 4 Jokowi Ungkap Prosesnya #Jokowi #PrabowoSubianto #Jenderal #Suaradotcom https://t.co/9iWeTzxG9E"",""1762751467386277977"",""https://pbs.twimg.com/ext_tw_video_thumb/1762750288145084416/pu/img/hO3bf2qFRCB_UnF9.jpg"","""",""in"",""Jakarta Capital Region"",""1"",""3"",""2"",""https://x.com/suaradotcom/status/1762751467386277977"",""2340155395"",""suaradotcom""";;;;
"1762700583201595718,""Wed Feb 28 08:07:48 +0000 2024"",""0"",""@ekokuntadhi1 Termasuk saat Prabowo jd cawapres Megawati? #buzzer"",""1762751442685931851"","""",""ekokuntadhi1"",""in"","""",""0"",""0"",""0"",""https://x.com/dickyGallagher/status/1762751442685931851"",""1680816222349430787"",""dickyGallagher""";;;;
"1762671892811718960,""Wed Feb 28 08:07:38 +0000 2024"",""0"",""@Desdewananta @rajinmager_ @NarasiNewsroom Nah ini kesalahan lu bang fakta nya prabowo tiap ditanya wartawan soal kasus itu selalu bilang silahkan kalo terbukti bersalah gugat saja"",""1762751399824339283"","""","""",""in"",""Bandung, Jawa Barat"",""0"",""0"",""0"",""https://x.com/_suryamoch/status/1762751399824339283"",""1222505655166062592"",""_suryamoch""";;;;
"1762747183009247495,""Wed Feb 28 08:07:27 +0000 2024"",""0"",""@iampriyansmith @prabowo Eh ketum peak"",""1762751353640910975"","""",""iampriyansmith"",""in"",""Klaten, Jawa Tengah"",""0"",""1"",""0"",""https://x.com/Catatan_ali7/status/1762751353640910975"",""1133311906976952320"",""Catatan_ali7""";;;;
"1762673620227391730,""Wed Feb 28 08:07:17 +0000 2024"",""0"",""@VIVAcoid Apa Bapak sudah sampai pada tujuan Bapak? Apa Bapak puas telah sampai dititik ini? Apa Bapak menaruh janji pada seseorang? Banyak pertanyaan tentang Pak Prabowo krn setiap melihat wajah Pak Prabowo spt dibayang bayangi masa lalu..."",""1762751308958925183"","""",""De_Na_Yo"",""in"",""Bekasi"",""0"",""0"",""0"",""https://x.com/De_Na_Yo/status/1762751308958925183"",""162016110"",""De_Na_Yo""";;;;
"1762507774267949198,""Wed Feb 28 08:07:02 +0000 2024"",""2"",""@H4T14K4LN4L42 @jokowi @prabowo Postingan lama dijual lagi...ini pasti pendukung paslon....."",""1762751247227248659"","""",""H4T14K4LN4L42"",""in"",""jakarta-indonesia"",""0"",""0"",""0"",""https://x.com/denypapamaya/status/1762751247227248659"",""230852762"",""denypapamaya""";;;;
"1762679992931303773,""Wed Feb 28 08:07:02 +0000 2024"",""0"",""@NyaiiBubu @prabowo @jokowi Gimana keluarga korban yg hilang dlm penculikan ya apa perasaannya ya begini hidup di negara wakanda"",""1762751247176839641"","""",""NyaiiBubu"",""in"","""",""0"",""0"",""0"",""https://x.com/nurifadhilah9/status/1762751247176839641"",""1557599163176857600"",""nurifadhilah9""";;;;
"1762707191294005318,""Wed Feb 28 08:07:01 +0000 2024"",""0"",""@pgmoraaji @prabowo @tedsky89x Cebokin Gus. Nanti dikasih lagi yg kamu mau"",""1762751244853301599"","""",""pgmoraaji"",""in"","""",""0"",""0"",""0"",""https://x.com/01Tmd/status/1762751244853301599"",""1615129828038152199"",""01Tmd""";;;;
"1762751221876875689,""Wed Feb 28 08:06:56 +0000 2024"",""0"",""Banyak orang berpendidikan tinggi intelektual tapi ga bisa ngebedain mana di berhentikan terhormat sama dipecat mereka cuma bisa beropini menyesatkan publik sehingga membuat pecah belah indonesia. Stop bodoh2 in publik dengan hoax yg ada Selamat pak prabowo atas bintang 4 nya"",""1762751221876875689"","""","""",""in"",""Pesisir Selatan, Sumatera Bara"",""0"",""0"",""0"",""https://x.com/MirAcle__098/status/1762751221876875689"",""1189959402834423808"",""MirAcle__098""";;;;
